Route_ID,Status,Driver_ID,PreditiveRisk,ScheduledDate,LimitDate,StartOps,EndOps,DateCreated
r1679,Cancelled,d1000499,0.17,10/05/2025 17:00,10/05/2025 23:00,10/05/2025 12:00,10/05/2025 15:00,09/05/2025 17:00
r1680,Pending,d1000143,0.13,01/05/2025 17:00,01/05/2025 23:00,01/05/2025 12:00,01/05/2025 15:00,30/04/2025 17:00
r1681,Pending,d1000060,0.43,02/05/2025 17:00,02/05/2025 23:00,02/05/2025 12:00,02/05/2025 15:00,01/05/2025 17:00
r1682,Cancelled,d1000085,0.15,03/05/2025 17:00,03/05/2025 23:00,03/05/2025 12:00,03/05/2025 15:00,02/05/2025 17:00
r1683,Cancelled,d1000412,0.42,04/05/2025 17:00,04/05/2025 23:00,04/05/2025 12:00,04/05/2025 15:00,03/05/2025 17:00
r1684,Cancelled,d1000356,0.43,05/05/2025 17:00,05/05/2025 23:00,05/05/2025 12:00,05/05/2025 15:00,04/05/2025 17:00
r1685,Completed,d1000012,0.1,06/05/2025 17:00,06/05/2025 23:00,06/05/2025 12:00,06/05/2025 15:00,05/05/2025 17:00
r1686,Cancelled,d1000160,0.02,07/05/2025 17:00,07/05/2025 23:00,07/05/2025 12:00,07/05/2025 15:00,06/05/2025 17:00
r1687,Completed,d1000110,0.27,08/05/2025 17:00,08/05/2025 23:00,08/05/2025 12:00,08/05/2025 15:00,07/05/2025 17:00
r1688,InProgress,d1000411,0.46,09/05/2025 17:00,09/05/2025 23:00,09/05/2025 12:00,09/05/2025 15:00,08/05/2025 17:00
r1689,Pending,d1000486,0.21,10/05/2025 17:00,10/05/2025 23:00,10/05/2025 12:00,10/05/2025 15:00,09/05/2025 17:00
r1690,Cancelled,d1000360,0.25,01/05/2025 17:00,01/05/2025 23:00,01/05/2025 12:00,01/05/2025 15:00,30/04/2025 17:00
r1691,InProgress,d1000222,0.47,02/05/2025 17:00,02/05/2025 23:00,02/05/2025 12:00,02/05/2025 15:00,01/05/2025 17:00
r1692,InProgress,d1000021,0.83,03/05/2025 17:00,03/05/2025 23:00,03/05/2025 12:00,03/05/2025 15:00,02/05/2025 17:00
r1693,InProgress,d1000109,0.13,04/05/2025 17:00,04/05/2025 23:00,04/05/2025 12:00,04/05/2025 15:00,03/05/2025 17:00
r1694,Completed,d1000096,0.48,05/05/2025 17:00,05/05/2025 23:00,05/05/2025 12:00,05/05/2025 15:00,04/05/2025 17:00
r1695,InProgress,d1000047,0.35,06/05/2025 17:00,06/05/2025 23:00,06/05/2025 12:00,06/05/2025 15:00,05/05/2025 17:00
r1696,Completed,d1000079,0.48,07/05/2025 17:00,07/05/2025 23:00,07/05/2025 12:00,07/05/2025 15:00,06/05/2025 17:00
r1697,InProgress,d1000064,0.15,08/05/2025 17:00,08/05/2025 23:00,08/05/2025 12:00,08/05/2025 15:00,07/05/2025 17:00
r1698,Completed,d1000045,0.38,09/05/2025 17:00,09/05/2025 23:00,09/05/2025 12:00,09/05/2025 15:00,08/05/2025 17:00
r1699,Pending,d1000195,0.29,10/05/2025 17:00,10/05/2025 23:00,10/05/2025 12:00,10/05/2025 15:00,09/05/2025 17:00
r1700,Cancelled,d1000104,0.15,01/05/2025 17:00,01/05/2025 23:00,01/05/2025 12:00,01/05/2025 15:00,30/04/2025 17:00
r1701,InProgress,d1000414,0.52,02/05/2025 17:00,02/05/2025 23:00,02/05/2025 12:00,02/05/2025 15:00,01/05/2025 17:00
r1702,InProgress,d1000382,0.07,03/05/2025 17:00,03/05/2025 23:00,03/05/2025 12:00,03/05/2025 15:00,02/05/2025 17:00
r1703,Cancelled,d1000256,0.65,04/05/2025 17:00,04/05/2025 23:00,04/05/2025 12:00,04/05/2025 15:00,03/05/2025 17:00
r1704,InProgress,d1000231,0.75,05/05/2025 17:00,05/05/2025 23:00,05/05/2025 12:00,05/05/2025 15:00,04/05/2025 17:00
r1705,InProgress,d1000117,0.45,06/05/2025 17:00,06/05/2025 23:00,06/05/2025 12:00,06/05/2025 15:00,05/05/2025 17:00
r1706,Pending,d1000476,0.29,07/05/2025 17:00,07/05/2025 23:00,07/05/2025 12:00,07/05/2025 15:00,06/05/2025 17:00
r1707,InProgress,d1000251,0.72,08/05/2025 17:00,08/05/2025 23:00,08/05/2025 12:00,08/05/2025 15:00,07/05/2025 17:00
r1708,Pending,d1000457,0.67,09/05/2025 17:00,09/05/2025 23:00,09/05/2025 12:00,09/05/2025 15:00,08/05/2025 17:00
r1709,Completed,d1000065,0.62,10/05/2025 17:00,10/05/2025 23:00,10/05/2025 12:00,10/05/2025 15:00,09/05/2025 17:00
r1710,Pending,d1000292,0.83,01/05/2025 17:00,01/05/2025 23:00,01/05/2025 12:00,01/05/2025 15:00,30/04/2025 17:00
r1711,InProgress,d1000142,0.04,02/05/2025 17:00,02/05/2025 23:00,02/05/2025 12:00,02/05/2025 15:00,01/05/2025 17:00
r1712,Cancelled,d1000286,0.55,03/05/2025 17:00,03/05/2025 23:00,03/05/2025 12:00,03/05/2025 15:00,02/05/2025 17:00
r1713,InProgress,d1000222,0.45,04/05/2025 17:00,04/05/2025 23:00,04/05/2025 12:00,04/05/2025 15:00,03/05/2025 17:00
r1714,InProgress,d1000420,0.79,05/05/2025 17:00,05/05/2025 23:00,05/05/2025 12:00,05/05/2025 15:00,04/05/2025 17:00
r1715,Cancelled,d1000007,0.39,06/05/2025 17:00,06/05/2025 23:00,06/05/2025 12:00,06/05/2025 15:00,05/05/2025 17:00
r1716,Pending,d1000303,0.61,07/05/2025 17:00,07/05/2025 23:00,07/05/2025 12:00,07/05/2025 15:00,06/05/2025 17:00
r1717,Completed,d1000264,0.26,08/05/2025 17:00,08/05/2025 23:00,08/05/2025 12:00,08/05/2025 15:00,07/05/2025 17:00
r1718,Pending,d1000352,0.63,09/05/2025 17:00,09/05/2025 23:00,09/05/2025 12:00,09/05/2025 15:00,08/05/2025 17:00
r1719,Completed,d1000011,0.44,10/05/2025 17:00,10/05/2025 23:00,10/05/2025 12:00,10/05/2025 15:00,09/05/2025 17:00
r1720,Completed,d1000008,0.92,01/05/2025 17:00,01/05/2025 23:00,01/05/2025 12:00,01/05/2025 15:00,30/04/2025 17:00
r1721,Completed,d1000050,0.72,02/05/2025 17:00,02/05/2025 23:00,02/05/2025 12:00,02/05/2025 15:00,01/05/2025 17:00
r1722,Completed,d1000037,0.15,03/05/2025 17:00,03/05/2025 23:00,03/05/2025 12:00,03/05/2025 15:00,02/05/2025 17:00
r1723,Pending,d1000188,0.21,04/05/2025 17:00,04/05/2025 23:00,04/05/2025 12:00,04/05/2025 15:00,03/05/2025 17:00
r1724,Pending,d1000027,0.35,05/05/2025 17:00,05/05/2025 23:00,05/05/2025 12:00,05/05/2025 15:00,04/05/2025 17:00
r1725,Pending,d1000382,0.51,06/05/2025 17:00,06/05/2025 23:00,06/05/2025 12:00,06/05/2025 15:00,05/05/2025 17:00
r1726,InProgress,d1000239,0.79,07/05/2025 17:00,07/05/2025 23:00,07/05/2025 12:00,07/05/2025 15:00,06/05/2025 17:00
r1727,InProgress,d1000188,0.93,08/05/2025 17:00,08/05/2025 23:00,08/05/2025 12:00,08/05/2025 15:00,07/05/2025 17:00
r1728,InProgress,d1000134,0.94,09/05/2025 17:00,09/05/2025 23:00,09/05/2025 12:00,09/05/2025 15:00,08/05/2025 17:00
r1729,Pending,d1000176,0.65,10/05/2025 17:00,10/05/2025 23:00,10/05/2025 12:00,10/05/2025 15:00,09/05/2025 17:00
r1730,Pending,d1000162,0.33,01/05/2025 17:00,01/05/2025 23:00,01/05/2025 12:00,01/05/2025 15:00,30/04/2025 17:00
r1731,InProgress,d1000420,0.48,02/05/2025 17:00,02/05/2025 23:00,02/05/2025 12:00,02/05/2025 15:00,01/05/2025 17:00
r1732,Cancelled,d1000482,0.29,03/05/2025 17:00,03/05/2025 23:00,03/05/2025 12:00,03/05/2025 15:00,02/05/2025 17:00
r1733,InProgress,d1000220,0.26,04/05/2025 17:00,04/05/2025 23:00,04/05/2025 12:00,04/05/2025 15:00,03/05/2025 17:00
r1734,Pending,d1000404,0.24,05/05/2025 17:00,05/05/2025 23:00,05/05/2025 12:00,05/05/2025 15:00,04/05/2025 17:00
r1735,InProgress,d1000274,0.17,06/05/2025 17:00,06/05/2025 23:00,06/05/2025 12:00,06/05/2025 15:00,05/05/2025 17:00
r1736,Completed,d1000449,0.22,07/05/2025 17:00,07/05/2025 23:00,07/05/2025 12:00,07/05/2025 15:00,06/05/2025 17:00
r1737,InProgress,d1000152,0.71,08/05/2025 17:00,08/05/2025 23:00,08/05/2025 12:00,08/05/2025 15:00,07/05/2025 17:00
r1738,Pending,d1000322,0.04,09/05/2025 17:00,09/05/2025 23:00,09/05/2025 12:00,09/05/2025 15:00,08/05/2025 17:00
r1739,Completed,d1000219,0.73,10/05/2025 17:00,10/05/2025 23:00,10/05/2025 12:00,10/05/2025 15:00,09/05/2025 17:00
r1740,Completed,d1000481,0.92,01/05/2025 17:00,01/05/2025 23:00,01/05/2025 12:00,01/05/2025 15:00,30/04/2025 17:00
r1741,Pending,d1000075,0.86,02/05/2025 17:00,02/05/2025 23:00,02/05/2025 12:00,02/05/2025 15:00,01/05/2025 17:00
r1742,Completed,d1000384,0.58,03/05/2025 17:00,03/05/2025 23:00,03/05/2025 12:00,03/05/2025 15:00,02/05/2025 17:00
r1743,InProgress,d1000168,0.7,04/05/2025 17:00,04/05/2025 23:00,04/05/2025 12:00,04/05/2025 15:00,03/05/2025 17:00
r1744,InProgress,d1000435,0.6,05/05/2025 17:00,05/05/2025 23:00,05/05/2025 12:00,05/05/2025 15:00,04/05/2025 17:00
r1745,InProgress,d1000425,0.65,06/05/2025 17:00,06/05/2025 23:00,06/05/2025 12:00,06/05/2025 15:00,05/05/2025 17:00
r1746,Completed,d1000198,0.76,07/05/2025 17:00,07/05/2025 23:00,07/05/2025 12:00,07/05/2025 15:00,06/05/2025 17:00
r1747,Cancelled,d1000190,0.89,08/05/2025 17:00,08/05/2025 23:00,08/05/2025 12:00,08/05/2025 15:00,07/05/2025 17:00
r1748,Pending,d1000358,0.73,09/05/2025 17:00,09/05/2025 23:00,09/05/2025 12:00,09/05/2025 15:00,08/05/2025 17:00
r1749,Completed,d1000032,0.28,10/05/2025 17:00,10/05/2025 23:00,10/05/2025 12:00,10/05/2025 15:00,09/05/2025 17:00
r1750,Cancelled,d1000189,0.43,01/05/2025 17:00,01/05/2025 23:00,01/05/2025 12:00,01/05/2025 15:00,30/04/2025 17:00
r1751,Completed,d1000312,0.21,02/05/2025 17:00,02/05/2025 23:00,02/05/2025 12:00,02/05/2025 15:00,01/05/2025 17:00
r1752,InProgress,d1000052,0.49,03/05/2025 17:00,03/05/2025 23:00,03/05/2025 12:00,03/05/2025 15:00,02/05/2025 17:00
r1753,Completed,d1000293,0.22,04/05/2025 17:00,04/05/2025 23:00,04/05/2025 12:00,04/05/2025 15:00,03/05/2025 17:00
r1754,Cancelled,d1000362,0.57,05/05/2025 17:00,05/05/2025 23:00,05/05/2025 12:00,05/05/2025 15:00,04/05/2025 17:00
r1755,InProgress,d1000158,0.99,06/05/2025 17:00,06/05/2025 23:00,06/05/2025 12:00,06/05/2025 15:00,05/05/2025 17:00
r1756,InProgress,d1000225,0.46,07/05/2025 17:00,07/05/2025 23:00,07/05/2025 12:00,07/05/2025 15:00,06/05/2025 17:00
r1757,Pending,d1000258,0.88,08/05/2025 17:00,08/05/2025 23:00,08/05/2025 12:00,08/05/2025 15:00,07/05/2025 17:00
r1758,Cancelled,d1000370,0.51,09/05/2025 17:00,09/05/2025 23:00,09/05/2025 12:00,09/05/2025 15:00,08/05/2025 17:00
r1759,Cancelled,d1000325,0.94,10/05/2025 17:00,10/05/2025 23:00,10/05/2025 12:00,10/05/2025 15:00,09/05/2025 17:00
r1760,Pending,d1000131,0.37,01/05/2025 17:00,01/05/2025 23:00,01/05/2025 12:00,01/05/2025 15:00,30/04/2025 17:00
r1761,Pending,d1000152,0.6,02/05/2025 17:00,02/05/2025 23:00,02/05/2025 12:00,02/05/2025 15:00,01/05/2025 17:00
r1762,InProgress,d1000394,0.93,03/05/2025 17:00,03/05/2025 23:00,03/05/2025 12:00,03/05/2025 15:00,02/05/2025 17:00
r1763,Cancelled,d1000414,0.37,04/05/2025 17:00,04/05/2025 23:00,04/05/2025 12:00,04/05/2025 15:00,03/05/2025 17:00
r1764,Completed,d1000070,0.78,05/05/2025 17:00,05/05/2025 23:00,05/05/2025 12:00,05/05/2025 15:00,04/05/2025 17:00
r1765,Pending,d1000291,0.34,06/05/2025 17:00,06/05/2025 23:00,06/05/2025 12:00,06/05/2025 15:00,05/05/2025 17:00
r1766,Cancelled,d1000031,0.98,07/05/2025 17:00,07/05/2025 23:00,07/05/2025 12:00,07/05/2025 15:00,06/05/2025 17:00
r1767,Completed,d1000158,0.66,08/05/2025 17:00,08/05/2025 23:00,08/05/2025 12:00,08/05/2025 15:00,07/05/2025 17:00
r1768,Completed,d1000134,0.62,09/05/2025 17:00,09/05/2025 23:00,09/05/2025 12:00,09/05/2025 15:00,08/05/2025 17:00
r1769,Completed,d1000325,0.17,10/05/2025 17:00,10/05/2025 23:00,10/05/2025 12:00,10/05/2025 15:00,09/05/2025 17:00
r1770,Pending,d1000054,0.11,01/05/2025 17:00,01/05/2025 23:00,01/05/2025 12:00,01/05/2025 15:00,30/04/2025 17:00
r1771,Pending,d1000008,0.9,02/05/2025 17:00,02/05/2025 23:00,02/05/2025 12:00,02/05/2025 15:00,01/05/2025 17:00
r1772,InProgress,d1000188,0.27,03/05/2025 17:00,03/05/2025 23:00,03/05/2025 12:00,03/05/2025 15:00,02/05/2025 17:00
r1773,InProgress,d1000377,0.33,04/05/2025 17:00,04/05/2025 23:00,04/05/2025 12:00,04/05/2025 15:00,03/05/2025 17:00
r1774,Completed,d1000191,0.44,05/05/2025 17:00,05/05/2025 23:00,05/05/2025 12:00,05/05/2025 15:00,04/05/2025 17:00
r1775,InProgress,d1000362,0.35,06/05/2025 17:00,06/05/2025 23:00,06/05/2025 12:00,06/05/2025 15:00,05/05/2025 17:00
r1776,Pending,d1000353,0.09,07/05/2025 17:00,07/05/2025 23:00,07/05/2025 12:00,07/05/2025 15:00,06/05/2025 17:00
r1777,Pending,d1000183,0.91,08/05/2025 17:00,08/05/2025 23:00,08/05/2025 12:00,08/05/2025 15:00,07/05/2025 17:00
r1778,InProgress,d1000077,0.74,09/05/2025 17:00,09/05/2025 23:00,09/05/2025 12:00,09/05/2025 15:00,08/05/2025 17:00
r1779,Pending,d1000287,0.42,10/05/2025 17:00,10/05/2025 23:00,10/05/2025 12:00,10/05/2025 15:00,09/05/2025 17:00
r1780,Pending,d1000140,0.21,01/05/2025 17:00,01/05/2025 23:00,01/05/2025 12:00,01/05/2025 15:00,30/04/2025 17:00
r1781,Completed,d1000339,0.65,02/05/2025 17:00,02/05/2025 23:00,02/05/2025 12:00,02/05/2025 15:00,01/05/2025 17:00
r1782,Pending,d1000155,0.94,03/05/2025 17:00,03/05/2025 23:00,03/05/2025 12:00,03/05/2025 15:00,02/05/2025 17:00
r1783,Completed,d1000182,0.58,04/05/2025 17:00,04/05/2025 23:00,04/05/2025 12:00,04/05/2025 15:00,03/05/2025 17:00
r1784,Completed,d1000388,0.4,05/05/2025 17:00,05/05/2025 23:00,05/05/2025 12:00,05/05/2025 15:00,04/05/2025 17:00
r1785,Completed,d1000016,0.5,06/05/2025 17:00,06/05/2025 23:00,06/05/2025 12:00,06/05/2025 15:00,05/05/2025 17:00
r1786,Pending,d1000035,0.92,07/05/2025 17:00,07/05/2025 23:00,07/05/2025 12:00,07/05/2025 15:00,06/05/2025 17:00
r1787,Cancelled,d1000376,0.26,08/05/2025 17:00,08/05/2025 23:00,08/05/2025 12:00,08/05/2025 15:00,07/05/2025 17:00
r1788,Cancelled,d1000178,0.98,09/05/2025 17:00,09/05/2025 23:00,09/05/2025 12:00,09/05/2025 15:00,08/05/2025 17:00
r1789,Completed,d1000286,0.89,10/05/2025 17:00,10/05/2025 23:00,10/05/2025 12:00,10/05/2025 15:00,09/05/2025 17:00
r1790,Completed,d1000235,0.88,01/05/2025 17:00,01/05/2025 23:00,01/05/2025 12:00,01/05/2025 15:00,30/04/2025 17:00
r1791,Completed,d1000435,0.71,02/05/2025 17:00,02/05/2025 23:00,02/05/2025 12:00,02/05/2025 15:00,01/05/2025 17:00
r1792,InProgress,d1000438,0.36,03/05/2025 17:00,03/05/2025 23:00,03/05/2025 12:00,03/05/2025 15:00,02/05/2025 17:00
r1793,InProgress,d1000050,0.68,04/05/2025 17:00,04/05/2025 23:00,04/05/2025 12:00,04/05/2025 15:00,03/05/2025 17:00
r1794,InProgress,d1000340,0.17,05/05/2025 17:00,05/05/2025 23:00,05/05/2025 12:00,05/05/2025 15:00,04/05/2025 17:00
r1795,InProgress,d1000386,0.75,06/05/2025 17:00,06/05/2025 23:00,06/05/2025 12:00,06/05/2025 15:00,05/05/2025 17:00
r1796,Pending,d1000225,0.05,07/05/2025 17:00,07/05/2025 23:00,07/05/2025 12:00,07/05/2025 15:00,06/05/2025 17:00
r1797,Completed,d1000048,0.69,08/05/2025 17:00,08/05/2025 23:00,08/05/2025 12:00,08/05/2025 15:00,07/05/2025 17:00
r1798,Cancelled,d1000142,0.96,09/05/2025 17:00,09/05/2025 23:00,09/05/2025 12:00,09/05/2025 15:00,08/05/2025 17:00
r1799,Completed,d1000126,0.36,10/05/2025 17:00,10/05/2025 23:00,10/05/2025 12:00,10/05/2025 15:00,09/05/2025 17:00
r1800,Pending,d1000343,0.42,01/05/2025 17:00,01/05/2025 23:00,01/05/2025 12:00,01/05/2025 15:00,30/04/2025 17:00
r1801,Pending,d1000470,0.34,02/05/2025 17:00,02/05/2025 23:00,02/05/2025 12:00,02/05/2025 15:00,01/05/2025 17:00
r1802,Cancelled,d1000168,0.36,03/05/2025 17:00,03/05/2025 23:00,03/05/2025 12:00,03/05/2025 15:00,02/05/2025 17:00
r1803,Cancelled,d1000034,0.26,04/05/2025 17:00,04/05/2025 23:00,04/05/2025 12:00,04/05/2025 15:00,03/05/2025 17:00
r1804,Pending,d1000374,0.93,05/05/2025 17:00,05/05/2025 23:00,05/05/2025 12:00,05/05/2025 15:00,04/05/2025 17:00
r1805,Completed,d1000018,0.01,06/05/2025 17:00,06/05/2025 23:00,06/05/2025 12:00,06/05/2025 15:00,05/05/2025 17:00
r1806,Pending,d1000398,0.84,07/05/2025 17:00,07/05/2025 23:00,07/05/2025 12:00,07/05/2025 15:00,06/05/2025 17:00
r1807,Cancelled,d1000333,0.03,08/05/2025 17:00,08/05/2025 23:00,08/05/2025 12:00,08/05/2025 15:00,07/05/2025 17:00
r1808,Cancelled,d1000488,0.9,09/05/2025 17:00,09/05/2025 23:00,09/05/2025 12:00,09/05/2025 15:00,08/05/2025 17:00
r1809,Cancelled,d1000391,0.28,10/05/2025 17:00,10/05/2025 23:00,10/05/2025 12:00,10/05/2025 15:00,09/05/2025 17:00
r1810,Cancelled,d1000138,0.08,01/05/2025 17:00,01/05/2025 23:00,01/05/2025 12:00,01/05/2025 15:00,30/04/2025 17:00
r1811,InProgress,d1000103,0.15,02/05/2025 17:00,02/05/2025 23:00,02/05/2025 12:00,02/05/2025 15:00,01/05/2025 17:00
r1812,Cancelled,d1000464,0.39,03/05/2025 17:00,03/05/2025 23:00,03/05/2025 12:00,03/05/2025 15:00,02/05/2025 17:00
r1813,Completed,d1000469,0.59,04/05/2025 17:00,04/05/2025 23:00,04/05/2025 12:00,04/05/2025 15:00,03/05/2025 17:00
r1814,InProgress,d1000108,0.34,05/05/2025 17:00,05/05/2025 23:00,05/05/2025 12:00,05/05/2025 15:00,04/05/2025 17:00
r1815,Cancelled,d1000115,0.25,06/05/2025 17:00,06/05/2025 23:00,06/05/2025 12:00,06/05/2025 15:00,05/05/2025 17:00
r1816,Cancelled,d1000021,0.35,07/05/2025 17:00,07/05/2025 23:00,07/05/2025 12:00,07/05/2025 15:00,06/05/2025 17:00
r1817,Completed,d1000348,0.41,08/05/2025 17:00,08/05/2025 23:00,08/05/2025 12:00,08/05/2025 15:00,07/05/2025 17:00
r1818,Pending,d1000229,0.33,09/05/2025 17:00,09/05/2025 23:00,09/05/2025 12:00,09/05/2025 15:00,08/05/2025 17:00
r1819,Pending,d1000206,0.08,10/05/2025 17:00,10/05/2025 23:00,10/05/2025 12:00,10/05/2025 15:00,09/05/2025 17:00
r1820,Pending,d1000306,0.39,01/05/2025 17:00,01/05/2025 23:00,01/05/2025 12:00,01/05/2025 15:00,30/04/2025 17:00
r1821,InProgress,d1000121,0.04,02/05/2025 17:00,02/05/2025 23:00,02/05/2025 12:00,02/05/2025 15:00,01/05/2025 17:00
r1822,Pending,d1000025,0.75,03/05/2025 17:00,03/05/2025 23:00,03/05/2025 12:00,03/05/2025 15:00,02/05/2025 17:00
r1823,Cancelled,d1000361,0.3,04/05/2025 17:00,04/05/2025 23:00,04/05/2025 12:00,04/05/2025 15:00,03/05/2025 17:00
r1824,Pending,d1000315,0.3,05/05/2025 17:00,05/05/2025 23:00,05/05/2025 12:00,05/05/2025 15:00,04/05/2025 17:00
r1825,Cancelled,d1000271,0.92,06/05/2025 17:00,06/05/2025 23:00,06/05/2025 12:00,06/05/2025 15:00,05/05/2025 17:00
r1826,Pending,d1000230,0.64,07/05/2025 17:00,07/05/2025 23:00,07/05/2025 12:00,07/05/2025 15:00,06/05/2025 17:00
r1827,Cancelled,d1000312,0.33,08/05/2025 17:00,08/05/2025 23:00,08/05/2025 12:00,08/05/2025 15:00,07/05/2025 17:00
r1828,Cancelled,d1000149,0.4,09/05/2025 17:00,09/05/2025 23:00,09/05/2025 12:00,09/05/2025 15:00,08/05/2025 17:00
r1829,Pending,d1000408,0.82,10/05/2025 17:00,10/05/2025 23:00,10/05/2025 12:00,10/05/2025 15:00,09/05/2025 17:00
r1830,InProgress,d1000268,0.95,01/05/2025 17:00,01/05/2025 23:00,01/05/2025 12:00,01/05/2025 15:00,30/04/2025 17:00
r1831,InProgress,d1000332,0.61,02/05/2025 17:00,02/05/2025 23:00,02/05/2025 12:00,02/05/2025 15:00,01/05/2025 17:00
r1832,Completed,d1000064,0.05,03/05/2025 17:00,03/05/2025 23:00,03/05/2025 12:00,03/05/2025 15:00,02/05/2025 17:00
r1833,InProgress,d1000138,0.06,04/05/2025 17:00,04/05/2025 23:00,04/05/2025 12:00,04/05/2025 15:00,03/05/2025 17:00
r1834,InProgress,d1000272,0.29,05/05/2025 17:00,05/05/2025 23:00,05/05/2025 12:00,05/05/2025 15:00,04/05/2025 17:00
r1835,Cancelled,d1000346,0.02,06/05/2025 17:00,06/05/2025 23:00,06/05/2025 12:00,06/05/2025 15:00,05/05/2025 17:00
r1836,Pending,d1000311,0.0,07/05/2025 17:00,07/05/2025 23:00,07/05/2025 12:00,07/05/2025 15:00,06/05/2025 17:00
r1837,Cancelled,d1000473,0.1,08/05/2025 17:00,08/05/2025 23:00,08/05/2025 12:00,08/05/2025 15:00,07/05/2025 17:00
r1838,Completed,d1000383,0.45,09/05/2025 17:00,09/05/2025 23:00,09/05/2025 12:00,09/05/2025 15:00,08/05/2025 17:00
r1839,Cancelled,d1000172,0.63,10/05/2025 17:00,10/05/2025 23:00,10/05/2025 12:00,10/05/2025 15:00,09/05/2025 17:00
r1840,Pending,d1000178,0.56,01/05/2025 17:00,01/05/2025 23:00,01/05/2025 12:00,01/05/2025 15:00,30/04/2025 17:00
r1841,Completed,d1000281,0.76,02/05/2025 17:00,02/05/2025 23:00,02/05/2025 12:00,02/05/2025 15:00,01/05/2025 17:00
r1842,Completed,d1000175,0.22,03/05/2025 17:00,03/05/2025 23:00,03/05/2025 12:00,03/05/2025 15:00,02/05/2025 17:00
r1843,Completed,d1000472,0.6,04/05/2025 17:00,04/05/2025 23:00,04/05/2025 12:00,04/05/2025 15:00,03/05/2025 17:00
r1844,Pending,d1000385,0.75,05/05/2025 17:00,05/05/2025 23:00,05/05/2025 12:00,05/05/2025 15:00,04/05/2025 17:00
r1845,Completed,d1000290,0.26,06/05/2025 17:00,06/05/2025 23:00,06/05/2025 12:00,06/05/2025 15:00,05/05/2025 17:00
r1846,Pending,d1000215,0.96,07/05/2025 17:00,07/05/2025 23:00,07/05/2025 12:00,07/05/2025 15:00,06/05/2025 17:00
r1847,Pending,d1000100,0.7,08/05/2025 17:00,08/05/2025 23:00,08/05/2025 12:00,08/05/2025 15:00,07/05/2025 17:00
r1848,Completed,d1000043,0.98,09/05/2025 17:00,09/05/2025 23:00,09/05/2025 12:00,09/05/2025 15:00,08/05/2025 17:00
r1849,Pending,d1000140,0.91,10/05/2025 17:00,10/05/2025 23:00,10/05/2025 12:00,10/05/2025 15:00,09/05/2025 17:00
r1850,Completed,d1000020,0.77,01/05/2025 17:00,01/05/2025 23:00,01/05/2025 12:00,01/05/2025 15:00,30/04/2025 17:00
r1851,Cancelled,d1000461,0.69,02/05/2025 17:00,02/05/2025 23:00,02/05/2025 12:00,02/05/2025 15:00,01/05/2025 17:00
r1852,Cancelled,d1000333,0.19,03/05/2025 17:00,03/05/2025 23:00,03/05/2025 12:00,03/05/2025 15:00,02/05/2025 17:00
r1853,Cancelled,d1000166,0.03,04/05/2025 17:00,04/05/2025 23:00,04/05/2025 12:00,04/05/2025 15:00,03/05/2025 17:00
r1854,Pending,d1000194,0.87,05/05/2025 17:00,05/05/2025 23:00,05/05/2025 12:00,05/05/2025 15:00,04/05/2025 17:00
r1855,Pending,d1000074,0.8,06/05/2025 17:00,06/05/2025 23:00,06/05/2025 12:00,06/05/2025 15:00,05/05/2025 17:00
r1856,InProgress,d1000357,0.4,07/05/2025 17:00,07/05/2025 23:00,07/05/2025 12:00,07/05/2025 15:00,06/05/2025 17:00
r1857,Completed,d1000049,0.5,08/05/2025 17:00,08/05/2025 23:00,08/05/2025 12:00,08/05/2025 15:00,07/05/2025 17:00
r1858,Completed,d1000167,0.26,09/05/2025 17:00,09/05/2025 23:00,09/05/2025 12:00,09/05/2025 15:00,08/05/2025 17:00
r1859,Cancelled,d1000367,0.41,10/05/2025 17:00,10/05/2025 23:00,10/05/2025 12:00,10/05/2025 15:00,09/05/2025 17:00
r1860,Completed,d1000342,0.4,01/05/2025 17:00,01/05/2025 23:00,01/05/2025 12:00,01/05/2025 15:00,30/04/2025 17:00
r1861,InProgress,d1000439,0.88,02/05/2025 17:00,02/05/2025 23:00,02/05/2025 12:00,02/05/2025 15:00,01/05/2025 17:00
r1862,InProgress,d1000447,0.87,03/05/2025 17:00,03/05/2025 23:00,03/05/2025 12:00,03/05/2025 15:00,02/05/2025 17:00
r1863,Completed,d1000288,0.24,04/05/2025 17:00,04/05/2025 23:00,04/05/2025 12:00,04/05/2025 15:00,03/05/2025 17:00
r1864,Cancelled,d1000294,0.83,05/05/2025 17:00,05/05/2025 23:00,05/05/2025 12:00,05/05/2025 15:00,04/05/2025 17:00
r1865,InProgress,d1000200,0.24,06/05/2025 17:00,06/05/2025 23:00,06/05/2025 12:00,06/05/2025 15:00,05/05/2025 17:00
r1866,Cancelled,d1000344,0.28,07/05/2025 17:00,07/05/2025 23:00,07/05/2025 12:00,07/05/2025 15:00,06/05/2025 17:00
r1867,Pending,d1000033,0.95,08/05/2025 17:00,08/05/2025 23:00,08/05/2025 12:00,08/05/2025 15:00,07/05/2025 17:00
r1868,InProgress,d1000475,0.86,09/05/2025 17:00,09/05/2025 23:00,09/05/2025 12:00,09/05/2025 15:00,08/05/2025 17:00
r1869,Pending,d1000127,0.2,10/05/2025 17:00,10/05/2025 23:00,10/05/2025 12:00,10/05/2025 15:00,09/05/2025 17:00
