PickupStop_ID,Address_ID,Route_ID,ScheduledDate,LimitDate,RealOps
1644,ad79,r52,05/05/2025 05:00,05/05/2025 20:00,05/05/2025 05:38
1645,ad225,r81,03/05/2025 05:00,03/05/2025 13:00,03/05/2025 07:42
1646,ad193,r7,04/05/2025 05:00,04/05/2025 11:00,04/05/2025 06:53
1647,ad293,r2,02/05/2025 05:00,02/05/2025 21:00,02/05/2025 06:40
1648,ad327,r70,08/05/2025 05:00,08/05/2025 16:00,08/05/2025 07:29
1649,ad160,r39,03/05/2025 05:00,03/05/2025 10:00,03/05/2025 07:00
1650,ad56,r57,11/05/2025 05:00,11/05/2025 12:00,11/05/2025 07:35
1651,ad35,r82,06/05/2025 05:00,06/05/2025 20:00,06/05/2025 05:54
1652,ad439,r85,09/05/2025 05:00,09/05/2025 10:00,09/05/2025 08:00
1653,ad390,r16,06/05/2025 05:00,07/05/2025 07:00,06/05/2025 07:18
1654,ad373,r92,11/05/2025 05:00,12/05/2025 08:00,11/05/2025 07:09
1655,ad375,r95,04/05/2025 05:00,04/05/2025 21:00,04/05/2025 05:56
1656,ad193,r53,03/05/2025 05:00,04/05/2025 02:00,03/05/2025 07:21
1657,ad152,r22,10/05/2025 05:00,10/05/2025 09:00,10/05/2025 05:40
1658,ad468,r63,03/05/2025 05:00,03/05/2025 17:00,03/05/2025 06:42
1659,ad282,r59,06/05/2025 05:00,06/05/2025 16:00,06/05/2025 06:01
1660,ad375,r27,03/05/2025 05:00,03/05/2025 10:00,03/05/2025 06:48
1661,ad470,r26,02/05/2025 05:00,02/05/2025 09:00,02/05/2025 07:37
1662,ad262,r12,04/05/2025 05:00,05/05/2025 10:00,04/05/2025 06:37
1663,ad231,r13,02/05/2025 05:00,02/05/2025 18:00,02/05/2025 06:34
1664,ad7,r75,01/05/2025 05:00,02/05/2025 10:00,01/05/2025 07:30
1665,ad432,r47,06/05/2025 05:00,07/05/2025 00:00,06/05/2025 05:55
1666,ad185,r79,05/05/2025 05:00,06/05/2025 02:00,05/05/2025 05:53
1667,ad12,r20,05/05/2025 05:00,05/05/2025 10:00,05/05/2025 07:50
1668,ad176,r36,03/05/2025 05:00,04/05/2025 05:00,03/05/2025 07:38
1669,ad479,r8,10/05/2025 05:00,11/05/2025 09:00,10/05/2025 07:00
1670,ad151,r78,02/05/2025 05:00,02/05/2025 18:00,02/05/2025 05:45
1671,ad345,r94,03/05/2025 05:00,03/05/2025 18:00,03/05/2025 06:48
1672,ad332,r84,02/05/2025 05:00,02/05/2025 20:00,02/05/2025 06:11
1673,ad480,r94,06/05/2025 05:00,07/05/2025 04:00,06/05/2025 07:01
1674,ad200,r35,11/05/2025 05:00,12/05/2025 04:00,11/05/2025 07:43
1675,ad406,r10,07/05/2025 05:00,07/05/2025 09:00,07/05/2025 06:47
1676,ad379,r22,09/05/2025 05:00,10/05/2025 00:00,09/05/2025 07:37
1677,ad342,r53,01/05/2025 05:00,01/05/2025 09:00,01/05/2025 07:28
1678,ad185,r76,06/05/2025 05:00,07/05/2025 08:00,06/05/2025 05:45
1679,ad70,r21,06/05/2025 05:00,07/05/2025 01:00,06/05/2025 05:59
1680,ad292,r63,01/05/2025 05:00,02/05/2025 11:00,01/05/2025 07:08
1681,ad185,r43,11/05/2025 05:00,12/05/2025 05:00,11/05/2025 06:24
1682,ad337,r40,04/05/2025 05:00,05/05/2025 03:00,04/05/2025 06:45
1683,ad114,r72,11/05/2025 05:00,11/05/2025 10:00,11/05/2025 05:41
1684,ad468,r84,07/05/2025 05:00,08/05/2025 10:00,07/05/2025 07:03
1685,ad405,r93,04/05/2025 05:00,05/05/2025 03:00,04/05/2025 06:12
1686,ad27,r18,11/05/2025 05:00,12/05/2025 03:00,11/05/2025 05:58
1687,ad368,r81,05/05/2025 05:00,05/05/2025 19:00,05/05/2025 06:53
1688,ad123,r54,07/05/2025 05:00,08/05/2025 09:00,07/05/2025 05:52
1689,ad83,r79,04/05/2025 05:00,05/05/2025 07:00,04/05/2025 07:55
1690,ad381,r100,08/05/2025 05:00,08/05/2025 11:00,08/05/2025 06:16
1691,ad290,r18,10/05/2025 05:00,10/05/2025 20:00,10/05/2025 05:59
1692,ad436,r92,02/05/2025 05:00,02/05/2025 23:00,02/05/2025 07:43
1693,ad78,r60,03/05/2025 05:00,03/05/2025 19:00,03/05/2025 07:44
1694,ad361,r51,05/05/2025 05:00,06/05/2025 06:00,05/05/2025 05:57
1695,ad383,r89,01/05/2025 05:00,01/05/2025 20:00,01/05/2025 06:30
1696,ad432,r9,10/05/2025 05:00,11/05/2025 11:00,10/05/2025 06:06
1697,ad383,r88,11/05/2025 05:00,11/05/2025 17:00,11/05/2025 07:41
1698,ad21,r89,01/05/2025 05:00,01/05/2025 20:00,01/05/2025 07:09
1699,ad91,r42,03/05/2025 05:00,04/05/2025 08:00,03/05/2025 06:12
1700,ad238,r67,05/05/2025 05:00,06/05/2025 06:00,05/05/2025 05:40
1701,ad177,r61,06/05/2025 05:00,07/05/2025 11:00,06/05/2025 06:35
1702,ad460,r10,01/05/2025 05:00,02/05/2025 03:00,01/05/2025 06:29
1703,ad101,r57,05/05/2025 05:00,06/05/2025 10:00,05/05/2025 06:26
1704,ad68,r75,11/05/2025 05:00,12/05/2025 09:00,11/05/2025 07:07
1705,ad154,r67,05/05/2025 05:00,05/05/2025 16:00,05/05/2025 07:49
1706,ad281,r76,11/05/2025 05:00,11/05/2025 11:00,11/05/2025 06:16
1707,ad450,r41,10/05/2025 05:00,10/05/2025 09:00,10/05/2025 06:13
1708,ad10,r27,07/05/2025 05:00,08/05/2025 01:00,07/05/2025 06:10
1709,ad400,r89,06/05/2025 05:00,07/05/2025 08:00,06/05/2025 06:21
1710,ad91,r25,03/05/2025 05:00,03/05/2025 09:00,03/05/2025 06:00
1711,ad137,r84,06/05/2025 05:00,07/05/2025 05:00,06/05/2025 07:28
1712,ad93,r11,01/05/2025 05:00,01/05/2025 23:00,01/05/2025 05:32
1713,ad129,r73,10/05/2025 05:00,11/05/2025 00:00,10/05/2025 06:42
1714,ad32,r79,04/05/2025 05:00,04/05/2025 22:00,04/05/2025 06:03
1715,ad168,r51,03/05/2025 05:00,04/05/2025 00:00,03/05/2025 05:39
1716,ad15,r69,02/05/2025 05:00,03/05/2025 04:00,02/05/2025 07:38
1717,ad330,r81,01/05/2025 05:00,01/05/2025 11:00,01/05/2025 06:39
1718,ad22,r97,09/05/2025 05:00,10/05/2025 03:00,09/05/2025 07:19
1719,ad374,r55,01/05/2025 05:00,01/05/2025 18:00,01/05/2025 07:45
1720,ad64,r44,04/05/2025 05:00,04/05/2025 11:00,04/05/2025 06:28
1721,ad36,r86,10/05/2025 05:00,10/05/2025 15:00,10/05/2025 07:49
1722,ad264,r74,04/05/2025 05:00,05/05/2025 10:00,04/05/2025 06:06
1723,ad326,r56,10/05/2025 05:00,11/05/2025 10:00,10/05/2025 07:08
1724,ad476,r92,03/05/2025 05:00,04/05/2025 02:00,03/05/2025 06:06
1725,ad368,r33,03/05/2025 05:00,03/05/2025 11:00,03/05/2025 06:11
1726,ad207,r18,06/05/2025 05:00,06/05/2025 15:00,06/05/2025 06:49
1727,ad259,r61,04/05/2025 05:00,05/05/2025 02:00,04/05/2025 06:49
1728,ad151,r23,03/05/2025 05:00,04/05/2025 04:00,03/05/2025 06:41
1729,ad234,r66,05/05/2025 05:00,05/05/2025 17:00,05/05/2025 07:56
1730,ad309,r66,08/05/2025 05:00,09/05/2025 10:00,08/05/2025 06:10
1731,ad297,r31,05/05/2025 05:00,06/05/2025 09:00,05/05/2025 07:09
1732,ad474,r50,01/05/2025 05:00,01/05/2025 14:00,01/05/2025 07:03
1733,ad369,r91,06/05/2025 05:00,06/05/2025 16:00,06/05/2025 07:46
1734,ad449,r9,02/05/2025 05:00,03/05/2025 07:00,02/05/2025 05:53
1735,ad306,r14,06/05/2025 05:00,06/05/2025 12:00,06/05/2025 06:02
1736,ad41,r93,07/05/2025 05:00,08/05/2025 03:00,07/05/2025 07:53
1737,ad471,r17,05/05/2025 05:00,05/05/2025 12:00,05/05/2025 06:18
1738,ad358,r80,03/05/2025 05:00,04/05/2025 07:00,03/05/2025 07:28
1739,ad86,r96,07/05/2025 05:00,07/05/2025 10:00,07/05/2025 07:18
1740,ad267,r93,03/05/2025 05:00,04/05/2025 11:00,03/05/2025 06:19
1741,ad399,r68,06/05/2025 05:00,06/05/2025 15:00,06/05/2025 06:06
1742,ad408,r57,11/05/2025 05:00,12/05/2025 00:00,11/05/2025 06:39
1743,ad500,r95,04/05/2025 05:00,04/05/2025 17:00,04/05/2025 07:24
1744,ad249,r32,08/05/2025 05:00,09/05/2025 05:00,08/05/2025 06:25
1745,ad37,r28,10/05/2025 05:00,10/05/2025 20:00,10/05/2025 07:05
1746,ad68,r86,06/05/2025 05:00,06/05/2025 16:00,06/05/2025 06:10
1747,ad364,r84,06/05/2025 05:00,06/05/2025 13:00,06/05/2025 07:24
1748,ad440,r84,08/05/2025 05:00,08/05/2025 15:00,08/05/2025 07:11
1749,ad469,r15,06/05/2025 05:00,07/05/2025 05:00,06/05/2025 07:10
1750,ad70,r65,04/05/2025 05:00,04/05/2025 16:00,04/05/2025 06:45
1751,ad451,r42,09/05/2025 05:00,10/05/2025 02:00,09/05/2025 06:08
1752,ad226,r73,08/05/2025 05:00,08/05/2025 09:00,08/05/2025 07:30
1753,ad493,r51,02/05/2025 05:00,02/05/2025 20:00,02/05/2025 07:47
1754,ad491,r75,02/05/2025 05:00,02/05/2025 19:00,02/05/2025 05:30
1755,ad33,r38,05/05/2025 05:00,05/05/2025 14:00,05/05/2025 07:32
1756,ad129,r8,02/05/2025 05:00,03/05/2025 11:00,02/05/2025 06:36
1757,ad287,r68,02/05/2025 05:00,03/05/2025 11:00,02/05/2025 07:53
1758,ad291,r93,04/05/2025 05:00,05/05/2025 05:00,04/05/2025 07:51
1759,ad11,r12,08/05/2025 05:00,09/05/2025 07:00,08/05/2025 06:03
1760,ad260,r63,01/05/2025 05:00,02/05/2025 02:00,01/05/2025 06:26
1761,ad196,r28,02/05/2025 05:00,02/05/2025 16:00,02/05/2025 05:52
1762,ad382,r55,04/05/2025 05:00,05/05/2025 03:00,04/05/2025 07:12
1763,ad351,r3,10/05/2025 05:00,11/05/2025 07:00,10/05/2025 06:49
1764,ad191,r54,09/05/2025 05:00,09/05/2025 19:00,09/05/2025 05:46
1765,ad223,r95,11/05/2025 05:00,12/05/2025 05:00,11/05/2025 05:41
1766,ad394,r44,06/05/2025 05:00,07/05/2025 10:00,06/05/2025 07:21
1767,ad308,r2,07/05/2025 05:00,08/05/2025 06:00,07/05/2025 06:43
1768,ad91,r81,07/05/2025 05:00,07/05/2025 16:00,07/05/2025 07:29
1769,ad453,r14,02/05/2025 05:00,02/05/2025 10:00,02/05/2025 06:02
1770,ad257,r60,11/05/2025 05:00,12/05/2025 04:00,11/05/2025 06:01
1771,ad336,r3,07/05/2025 05:00,08/05/2025 05:00,07/05/2025 07:14
1772,ad271,r40,08/05/2025 05:00,08/05/2025 12:00,08/05/2025 07:41
1773,ad330,r80,01/05/2025 05:00,01/05/2025 13:00,01/05/2025 07:34
1774,ad321,r81,11/05/2025 05:00,11/05/2025 21:00,11/05/2025 07:30
1775,ad287,r19,08/05/2025 05:00,08/05/2025 20:00,08/05/2025 07:07
1776,ad355,r51,01/05/2025 05:00,02/05/2025 00:00,01/05/2025 06:24
1777,ad334,r40,06/05/2025 05:00,06/05/2025 20:00,06/05/2025 06:20
1778,ad464,r8,09/05/2025 05:00,09/05/2025 09:00,09/05/2025 07:40
1779,ad97,r9,06/05/2025 05:00,06/05/2025 12:00,06/05/2025 06:54
1780,ad84,r91,01/05/2025 05:00,01/05/2025 09:00,01/05/2025 06:37
1781,ad289,r50,06/05/2025 05:00,07/05/2025 10:00,06/05/2025 05:58
1782,ad199,r97,02/05/2025 05:00,02/05/2025 17:00,02/05/2025 06:22
1783,ad168,r56,06/05/2025 05:00,07/05/2025 06:00,06/05/2025 07:00
1784,ad166,r29,05/05/2025 05:00,06/05/2025 01:00,05/05/2025 05:59
1785,ad426,r94,07/05/2025 05:00,07/05/2025 11:00,07/05/2025 07:44
1786,ad95,r80,06/05/2025 05:00,06/05/2025 22:00,06/05/2025 06:53
1787,ad141,r60,10/05/2025 05:00,10/05/2025 17:00,10/05/2025 05:37
1788,ad441,r38,03/05/2025 05:00,04/05/2025 04:00,03/05/2025 07:08
1789,ad108,r1,08/05/2025 05:00,09/05/2025 05:00,08/05/2025 07:23
1790,ad312,r24,04/05/2025 05:00,04/05/2025 16:00,04/05/2025 07:04
1791,ad141,r48,04/05/2025 05:00,05/05/2025 01:00,04/05/2025 06:42
1792,ad298,r17,02/05/2025 05:00,02/05/2025 18:00,02/05/2025 07:39
1793,ad103,r42,11/05/2025 05:00,11/05/2025 19:00,11/05/2025 07:18
1794,ad320,r83,03/05/2025 05:00,03/05/2025 09:00,03/05/2025 05:43
1795,ad129,r87,07/05/2025 05:00,07/05/2025 11:00,07/05/2025 07:00
1796,ad353,r71,09/05/2025 05:00,10/05/2025 04:00,09/05/2025 07:10
1797,ad413,r41,07/05/2025 05:00,07/05/2025 21:00,07/05/2025 06:59
1798,ad444,r20,03/05/2025 05:00,03/05/2025 10:00,03/05/2025 06:58
1799,ad326,r73,10/05/2025 05:00,11/05/2025 06:00,10/05/2025 07:22
1800,ad91,r25,11/05/2025 05:00,12/05/2025 03:00,11/05/2025 06:29
1801,ad349,r52,03/05/2025 05:00,04/05/2025 02:00,03/05/2025 07:22
1802,ad457,r67,01/05/2025 05:00,02/05/2025 04:00,01/05/2025 07:42
1803,ad169,r33,11/05/2025 05:00,11/05/2025 21:00,11/05/2025 05:33
1804,ad146,r41,06/05/2025 05:00,07/05/2025 10:00,06/05/2025 07:36
1805,ad454,r67,02/05/2025 05:00,03/05/2025 10:00,02/05/2025 06:56
1806,ad66,r27,09/05/2025 05:00,10/05/2025 01:00,09/05/2025 05:33
1807,ad479,r63,03/05/2025 05:00,03/05/2025 21:00,03/05/2025 06:38
1808,ad466,r23,03/05/2025 05:00,03/05/2025 16:00,03/05/2025 07:29
1809,ad80,r59,08/05/2025 05:00,08/05/2025 22:00,08/05/2025 06:21
1810,ad375,r91,02/05/2025 05:00,03/05/2025 00:00,02/05/2025 07:19
1811,ad340,r29,11/05/2025 05:00,12/05/2025 10:00,11/05/2025 07:02
1812,ad243,r4,10/05/2025 05:00,10/05/2025 20:00,10/05/2025 06:00
1813,ad396,r2,11/05/2025 05:00,11/05/2025 16:00,11/05/2025 06:08
1814,ad91,r57,05/05/2025 05:00,05/05/2025 19:00,05/05/2025 06:33
1815,ad81,r41,10/05/2025 05:00,11/05/2025 01:00,10/05/2025 07:39
1816,ad46,r20,09/05/2025 05:00,09/05/2025 23:00,09/05/2025 07:05
1817,ad102,r65,10/05/2025 05:00,10/05/2025 17:00,10/05/2025 07:17
1818,ad303,r76,07/05/2025 05:00,08/05/2025 05:00,07/05/2025 07:19
1819,ad295,r47,07/05/2025 05:00,07/05/2025 09:00,07/05/2025 05:46
1820,ad379,r94,05/05/2025 05:00,05/05/2025 09:00,05/05/2025 06:24
1821,ad175,r1,08/05/2025 05:00,08/05/2025 16:00,08/05/2025 07:17
1822,ad374,r63,09/05/2025 05:00,10/05/2025 10:00,09/05/2025 06:18
1823,ad253,r87,03/05/2025 05:00,03/05/2025 15:00,03/05/2025 06:54
1824,ad385,r14,07/05/2025 05:00,07/05/2025 11:00,07/05/2025 05:38
1825,ad52,r8,04/05/2025 05:00,05/05/2025 07:00,04/05/2025 05:50
1826,ad409,r94,07/05/2025 05:00,07/05/2025 21:00,07/05/2025 05:55
1827,ad40,r71,07/05/2025 05:00,07/05/2025 13:00,07/05/2025 05:53
1828,ad268,r63,09/05/2025 05:00,10/05/2025 03:00,09/05/2025 06:09
1829,ad209,r4,06/05/2025 05:00,07/05/2025 09:00,06/05/2025 06:43
1830,ad107,r19,03/05/2025 05:00,03/05/2025 22:00,03/05/2025 06:37
1831,ad277,r29,03/05/2025 05:00,04/05/2025 01:00,03/05/2025 07:37
1832,ad109,r86,08/05/2025 05:00,08/05/2025 14:00,08/05/2025 07:04
1833,ad25,r91,02/05/2025 05:00,02/05/2025 10:00,02/05/2025 05:31
1834,ad170,r67,11/05/2025 05:00,11/05/2025 20:00,11/05/2025 05:31
1835,ad267,r47,01/05/2025 05:00,01/05/2025 10:00,01/05/2025 08:00
1836,ad45,r41,02/05/2025 05:00,03/05/2025 02:00,02/05/2025 08:00
1837,ad228,r48,01/05/2025 05:00,02/05/2025 06:00,01/05/2025 07:40
1838,ad159,r95,10/05/2025 05:00,10/05/2025 21:00,10/05/2025 06:56
1839,ad416,r40,11/05/2025 05:00,11/05/2025 17:00,11/05/2025 05:33
1840,ad481,r95,11/05/2025 05:00,12/05/2025 09:00,11/05/2025 07:02
1841,ad4,r31,07/05/2025 05:00,08/05/2025 03:00,07/05/2025 07:57
1842,ad66,r31,03/05/2025 05:00,04/05/2025 07:00,03/05/2025 06:50
1843,ad301,r95,02/05/2025 05:00,02/05/2025 10:00,02/05/2025 07:13
1844,ad421,r74,04/05/2025 05:00,05/05/2025 05:00,04/05/2025 07:05
1845,ad283,r10,09/05/2025 05:00,09/05/2025 20:00,09/05/2025 07:16
1846,ad406,r30,08/05/2025 05:00,09/05/2025 04:00,08/05/2025 06:48
1847,ad231,r5,04/05/2025 05:00,05/05/2025 00:00,04/05/2025 05:56
1848,ad184,r79,08/05/2025 05:00,08/05/2025 15:00,08/05/2025 05:42
1849,ad360,r42,07/05/2025 05:00,07/05/2025 19:00,07/05/2025 06:55
1850,ad493,r28,10/05/2025 05:00,10/05/2025 14:00,10/05/2025 06:09
1851,ad239,r64,07/05/2025 05:00,08/05/2025 05:00,07/05/2025 07:36
1852,ad108,r100,02/05/2025 05:00,02/05/2025 10:00,02/05/2025 06:25
1853,ad353,r7,06/05/2025 05:00,06/05/2025 10:00,06/05/2025 08:00
1854,ad323,r51,05/05/2025 05:00,05/05/2025 18:00,05/05/2025 07:54
1855,ad13,r26,05/05/2025 05:00,06/05/2025 01:00,05/05/2025 05:33
1856,ad373,r88,03/05/2025 05:00,04/05/2025 03:00,03/05/2025 06:02
1857,ad499,r19,10/05/2025 05:00,10/05/2025 16:00,10/05/2025 05:54
1858,ad31,r11,02/05/2025 05:00,03/05/2025 05:00,02/05/2025 06:45
1859,ad290,r1,03/05/2025 05:00,04/05/2025 05:00,03/05/2025 06:45
1860,ad210,r59,02/05/2025 05:00,02/05/2025 23:00,02/05/2025 05:48
1861,ad404,r30,01/05/2025 05:00,02/05/2025 02:00,01/05/2025 07:03
1862,ad250,r58,08/05/2025 05:00,09/05/2025 05:00,08/05/2025 06:53
1863,ad74,r1,03/05/2025 05:00,03/05/2025 21:00,03/05/2025 06:10
1864,ad155,r6,11/05/2025 05:00,11/05/2025 11:00,11/05/2025 05:57
1865,ad4,r36,08/05/2025 05:00,09/05/2025 00:00,08/05/2025 05:37
1866,ad422,r66,01/05/2025 05:00,02/05/2025 00:00,01/05/2025 07:47
1867,ad314,r89,10/05/2025 05:00,11/05/2025 02:00,10/05/2025 05:31
1868,ad423,r31,02/05/2025 05:00,02/05/2025 12:00,02/05/2025 05:40
1869,ad177,r63,07/05/2025 05:00,08/05/2025 06:00,07/05/2025 07:28
1870,ad30,r18,07/05/2025 05:00,07/05/2025 14:00,07/05/2025 07:52
1871,ad198,r12,01/05/2025 05:00,02/05/2025 09:00,01/05/2025 06:38
1872,ad338,r3,07/05/2025 05:00,08/05/2025 07:00,07/05/2025 07:16
1873,ad3,r33,01/05/2025 05:00,01/05/2025 19:00,01/05/2025 07:09
1874,ad272,r51,06/05/2025 05:00,07/05/2025 10:00,06/05/2025 07:00
1875,ad436,r97,10/05/2025 05:00,11/05/2025 01:00,10/05/2025 07:22
1876,ad469,r58,03/05/2025 05:00,03/05/2025 11:00,03/05/2025 06:49
1877,ad157,r76,09/05/2025 05:00,09/05/2025 23:00,09/05/2025 06:13
1878,ad213,r18,09/05/2025 05:00,10/05/2025 00:00,09/05/2025 07:55
1879,ad351,r68,03/05/2025 05:00,03/05/2025 19:00,03/05/2025 07:11
1880,ad170,r62,06/05/2025 05:00,06/05/2025 17:00,06/05/2025 07:50
1881,ad77,r96,10/05/2025 05:00,10/05/2025 09:00,10/05/2025 06:26
1882,ad379,r22,06/05/2025 05:00,07/05/2025 02:00,06/05/2025 06:48
1883,ad349,r27,02/05/2025 05:00,02/05/2025 14:00,02/05/2025 05:39
1884,ad148,r30,10/05/2025 05:00,10/05/2025 09:00,10/05/2025 05:30
1885,ad466,r4,05/05/2025 05:00,05/05/2025 17:00,05/05/2025 06:15
1886,ad261,r58,11/05/2025 05:00,11/05/2025 11:00,11/05/2025 06:31
1887,ad129,r29,03/05/2025 05:00,04/05/2025 09:00,03/05/2025 06:23
1888,ad474,r25,05/05/2025 05:00,05/05/2025 14:00,05/05/2025 07:01
1889,ad44,r4,03/05/2025 05:00,03/05/2025 20:00,03/05/2025 07:00
1890,ad392,r56,04/05/2025 05:00,05/05/2025 08:00,04/05/2025 07:37
1891,ad454,r96,02/05/2025 05:00,02/05/2025 21:00,02/05/2025 07:43
1892,ad278,r68,06/05/2025 05:00,06/05/2025 11:00,06/05/2025 05:51
1893,ad459,r7,07/05/2025 05:00,07/05/2025 20:00,07/05/2025 05:40
1894,ad220,r42,01/05/2025 05:00,02/05/2025 00:00,01/05/2025 07:26
1895,ad109,r76,06/05/2025 05:00,07/05/2025 06:00,06/05/2025 06:09
1896,ad312,r69,05/05/2025 05:00,06/05/2025 00:00,05/05/2025 06:09
1897,ad229,r62,03/05/2025 05:00,04/05/2025 09:00,03/05/2025 06:22
1898,ad317,r60,05/05/2025 05:00,05/05/2025 14:00,05/05/2025 07:22
1899,ad393,r39,04/05/2025 05:00,05/05/2025 01:00,04/05/2025 07:34
1900,ad448,r69,08/05/2025 05:00,08/05/2025 15:00,08/05/2025 05:31
1901,ad187,r45,04/05/2025 05:00,04/05/2025 09:00,04/05/2025 08:00
1902,ad420,r9,02/05/2025 05:00,02/05/2025 10:00,02/05/2025 07:56
1903,ad235,r3,05/05/2025 05:00,05/05/2025 17:00,05/05/2025 06:17
1904,ad74,r38,01/05/2025 05:00,02/05/2025 01:00,01/05/2025 06:48
1905,ad485,r59,02/05/2025 05:00,03/05/2025 04:00,02/05/2025 07:33
1906,ad107,r42,02/05/2025 05:00,02/05/2025 11:00,02/05/2025 06:11
1907,ad443,r73,05/05/2025 05:00,06/05/2025 10:00,05/05/2025 07:29
1908,ad91,r90,03/05/2025 05:00,04/05/2025 08:00,03/05/2025 05:31
1909,ad326,r78,07/05/2025 05:00,08/05/2025 02:00,07/05/2025 07:07
1910,ad372,r21,07/05/2025 05:00,07/05/2025 09:00,07/05/2025 06:35
1911,ad449,r57,11/05/2025 05:00,12/05/2025 03:00,11/05/2025 07:26
1912,ad294,r51,02/05/2025 05:00,03/05/2025 08:00,02/05/2025 06:49
1913,ad127,r94,02/05/2025 05:00,02/05/2025 14:00,02/05/2025 07:13
1914,ad53,r68,03/05/2025 05:00,03/05/2025 23:00,03/05/2025 07:14
1915,ad392,r44,07/05/2025 05:00,07/05/2025 21:00,07/05/2025 07:35
1916,ad199,r60,06/05/2025 05:00,07/05/2025 10:00,06/05/2025 07:31
1917,ad228,r90,03/05/2025 05:00,04/05/2025 01:00,03/05/2025 06:31
1918,ad16,r31,06/05/2025 05:00,06/05/2025 18:00,06/05/2025 05:34
1919,ad333,r97,08/05/2025 05:00,08/05/2025 23:00,08/05/2025 06:48
1920,ad406,r81,09/05/2025 05:00,09/05/2025 14:00,09/05/2025 07:05
1921,ad263,r80,07/05/2025 05:00,07/05/2025 12:00,07/05/2025 05:39
1922,ad38,r64,04/05/2025 05:00,05/05/2025 05:00,04/05/2025 06:57
1923,ad105,r63,05/05/2025 05:00,06/05/2025 10:00,05/05/2025 07:26
1924,ad162,r55,03/05/2025 05:00,04/05/2025 01:00,03/05/2025 07:52
1925,ad206,r37,10/05/2025 05:00,10/05/2025 11:00,10/05/2025 06:22
1926,ad87,r96,05/05/2025 05:00,06/05/2025 01:00,05/05/2025 07:51
1927,ad444,r30,11/05/2025 05:00,12/05/2025 01:00,11/05/2025 05:32
1928,ad24,r50,05/05/2025 05:00,05/05/2025 12:00,05/05/2025 06:05
1929,ad403,r85,06/05/2025 05:00,07/05/2025 10:00,06/05/2025 07:35
1930,ad477,r45,10/05/2025 05:00,10/05/2025 22:00,10/05/2025 06:07
1931,ad196,r65,11/05/2025 05:00,12/05/2025 08:00,11/05/2025 07:47
1932,ad303,r75,02/05/2025 05:00,03/05/2025 08:00,02/05/2025 06:02
1933,ad105,r49,02/05/2025 05:00,02/05/2025 20:00,02/05/2025 05:43
1934,ad41,r71,09/05/2025 05:00,10/05/2025 00:00,09/05/2025 08:00
1935,ad157,r99,06/05/2025 05:00,06/05/2025 10:00,06/05/2025 07:34
1936,ad268,r80,11/05/2025 05:00,11/05/2025 19:00,11/05/2025 06:03
1937,ad169,r60,01/05/2025 05:00,01/05/2025 18:00,01/05/2025 07:57
1938,ad331,r38,03/05/2025 05:00,04/05/2025 03:00,03/05/2025 05:42
1939,ad433,r49,09/05/2025 05:00,09/05/2025 23:00,09/05/2025 06:27
1940,ad434,r30,03/05/2025 05:00,03/05/2025 14:00,03/05/2025 07:38
1941,ad115,r59,08/05/2025 05:00,08/05/2025 11:00,08/05/2025 07:34
1942,ad34,r28,10/05/2025 05:00,11/05/2025 10:00,10/05/2025 06:45
1943,ad236,r57,02/05/2025 05:00,02/05/2025 18:00,02/05/2025 07:48
1944,ad361,r15,05/05/2025 05:00,05/05/2025 17:00,05/05/2025 05:42
1945,ad432,r11,06/05/2025 05:00,06/05/2025 11:00,06/05/2025 05:42
1946,ad214,r76,06/05/2025 05:00,06/05/2025 22:00,06/05/2025 07:01
1947,ad192,r25,06/05/2025 05:00,07/05/2025 03:00,06/05/2025 06:39
1948,ad170,r41,06/05/2025 05:00,07/05/2025 02:00,06/05/2025 06:22
1949,ad149,r5,08/05/2025 05:00,09/05/2025 07:00,08/05/2025 05:33
1950,ad226,r82,02/05/2025 05:00,02/05/2025 16:00,02/05/2025 05:50
1951,ad266,r7,04/05/2025 05:00,04/05/2025 17:00,04/05/2025 07:54
1952,ad269,r22,04/05/2025 05:00,04/05/2025 09:00,04/05/2025 05:59
1953,ad418,r60,06/05/2025 05:00,06/05/2025 20:00,06/05/2025 06:31
1954,ad141,r81,06/05/2025 05:00,07/05/2025 09:00,06/05/2025 06:18
1955,ad171,r92,09/05/2025 05:00,10/05/2025 05:00,09/05/2025 07:05
1956,ad168,r61,02/05/2025 05:00,02/05/2025 11:00,02/05/2025 05:33
1957,ad101,r73,01/05/2025 05:00,02/05/2025 07:00,01/05/2025 06:25
1958,ad227,r2,08/05/2025 05:00,08/05/2025 17:00,08/05/2025 07:10
1959,ad142,r67,04/05/2025 05:00,05/05/2025 01:00,04/05/2025 07:05
1960,ad345,r100,08/05/2025 05:00,08/05/2025 22:00,08/05/2025 06:59
1961,ad125,r71,01/05/2025 05:00,02/05/2025 08:00,01/05/2025 06:54
1962,ad437,r96,01/05/2025 05:00,01/05/2025 18:00,01/05/2025 05:30
1963,ad28,r21,04/05/2025 05:00,04/05/2025 20:00,04/05/2025 06:45
1964,ad214,r75,07/05/2025 05:00,08/05/2025 03:00,07/05/2025 05:34
1965,ad160,r96,11/05/2025 05:00,11/05/2025 20:00,11/05/2025 07:30
1966,ad239,r35,08/05/2025 05:00,09/05/2025 08:00,08/05/2025 06:15
1967,ad314,r82,07/05/2025 05:00,07/05/2025 23:00,07/05/2025 06:06
