Address_ID,Address,Number,Neighborhood,City,Latitude,Longitude,PostalCode
ad1539,Av. Acácias,6240,Jardim América,Recife,-8.077144,-34.92366,54513459
ad1540,Rua Limoeiros,9073,Boa Viagem,São Paulo,-23.557246,-46.652466,34780320
ad1541,Rua Horizonte,4016,Copacabana,Belo Horizonte,-19.896609,-43.912271,35252603
ad1542,Rua Ipês,100,Boa Viagem,Salvador,-12.995969,-38.506134,42384009
ad1543,Rua Orquídeas,2787,Mooca,Porto Alegre,-30.009744,-51.19491,16544094
ad1544,Av. Margaridas,5158,Boa Viagem,Goiânia,-16.675316,-49.244285,07284165
ad1545,Estrada Orquídeas,5488,Ipanema,Curitiba,-25.429463,-49.270385,41612214
ad1546,Rua Orquídeas,355,Ipanema,Campinas,-22.861588,-47.092969,03149042
ad1547,Rua Oliveiras,9850,Liberdade,Fortaleza,-3.736829,-38.526354,66208660
ad1548,Av. Limoeiros,6657,Mooca,Goiânia,-16.733246,-49.222025,89261849
ad1549,Rua Acácias,675,Ipanema,Recife,-8.011185,-34.879613,87924395
ad1550,Rua Horizonte,6162,Bela Vista,Salvador,-13.011423,-38.465293,30653858
ad1551,Rua Primaveras,3288,Liberdade,Porto Alegre,-30.03783,-51.172809,44354045
ad1552,Av. Primaveras,9433,Boa Viagem,Curitiba,-25.42431,-49.280068,90373483
ad1553,Estrada Horizonte,8034,Boa Viagem,Porto Alegre,-30.062579,-51.175567,77284753
ad1554,Travessa Acácias,2180,Centro,Curitiba,-25.475959,-49.274245,90812833
ad1555,Av. Acácias,2785,Bela Vista,Belo Horizonte,-19.954385,-43.93012,07164221
ad1556,Travessa Acácias,7179,Liberdade,Fortaleza,-3.768708,-38.487807,82935493
ad1557,Estrada Alecrins,1309,Liberdade,Rio de Janeiro,-22.898814,-43.134901,74703124
ad1558,Av. Margaridas,3431,Copacabana,Porto Alegre,-30.05458,-51.185595,60529737
ad1559,Av. Flores,3859,Copacabana,Campinas,-22.942906,-47.085258,55851559
ad1560,Rua Paraíso,6780,Liberdade,Porto Alegre,-29.994269,-51.21118,53234149
ad1561,Av. Limoeiros,3443,Copacabana,Recife,-8.083311,-34.836385,41670004
ad1562,Rua Cedros,5107,Bela Vista,São Paulo,-23.599005,-46.660166,49796857
ad1563,Av. Lavandas,8756,Bela Vista,Salvador,-12.985175,-38.482181,49110875
ad1564,Estrada Paineiras,3680,Centro,Campinas,-22.861074,-47.024948,57798515
ad1565,Av. Paineiras,4108,Bela Vista,Campinas,-22.875499,-47.075871,78777587
ad1566,Estrada Flores,9904,Jardim América,Porto Alegre,-30.049038,-51.1983,49923572
ad1567,Rua Limoeiros,7456,Centro,São Paulo,-23.598805,-46.610758,39355694
ad1568,Av. Horizonte,5290,Mooca,Goiânia,-16.678762,-49.283408,76788704
ad1569,Av. Jardins,8998,Vila Madalena,Goiânia,-16.678298,-49.298457,98061101
ad1570,Rua Lavandas,6421,Ipanema,Recife,-8.03022,-34.870442,02518738
ad1571,Rua Flores,3416,Copacabana,Curitiba,-25.381837,-49.236037,14379081
ad1572,Estrada Limoeiros,5488,Liberdade,São Paulo,-23.52079,-46.662202,40391275
ad1573,Estrada Paineiras,3759,Boa Viagem,Recife,-8.031475,-34.918302,71536659
ad1574,Travessa Jardins,7298,Vila Madalena,Recife,-8.044847,-34.836776,95239129
ad1575,Rua Horizonte,9813,Bela Vista,Belo Horizonte,-19.868098,-43.980105,63585021
ad1576,Rua Paineiras,6699,Guaianases,Rio de Janeiro,-22.949094,-43.135821,33610245
ad1577,Rua Jardins,5021,Bela Vista,Porto Alegre,-29.998336,-51.1927,60675653
ad1578,Travessa Cedros,6308,Boa Viagem,Recife,-7.9985,-34.83957,85635405
ad1579,Estrada Cedros,8927,Mooca,Fortaleza,-3.703582,-38.533402,92144332
ad1580,Av. Limoeiros,7395,Vila Madalena,Rio de Janeiro,-22.942734,-43.128473,26007047
ad1581,Estrada Alecrins,3688,Jardim América,Rio de Janeiro,-22.899294,-43.146332,07474990
ad1582,Travessa Paraíso,4477,Guaianases,Belo Horizonte,-19.958581,-43.919362,46676733
ad1583,Av. Oliveiras,6629,Copacabana,Curitiba,-25.439071,-49.247947,26980873
ad1584,Rua Paineiras,4431,Centro,Fortaleza,-3.767628,-38.501832,43708665
ad1585,Estrada Alecrins,1521,Boa Viagem,Fortaleza,-3.774763,-38.506872,10433646
ad1586,Travessa Paineiras,2926,Copacabana,Campinas,-22.869978,-47.043776,82140753
ad1587,Rua Primaveras,2189,Centro,Recife,-8.015939,-34.836149,66170808
ad1588,Travessa Margaridas,5838,Bela Vista,Belo Horizonte,-19.888366,-43.909473,36497150
ad1589,Av. Margaridas,1963,Bela Vista,Goiânia,-16.704572,-49.312438,90880728
ad1590,Rua Ipês,9644,Guaianases,Goiânia,-16.694959,-49.289907,76443451
ad1591,Rua Orquídeas,9118,Ipanema,Porto Alegre,-29.985973,-51.185698,75220516
ad1592,Travessa Cedros,9010,Jardim América,Goiânia,-16.647559,-49.25177,81897660
ad1593,Av. Lavandas,9735,Vila Madalena,Belo Horizonte,-19.922051,-43.900956,26076835
ad1594,Av. Alecrins,5218,Ipanema,Curitiba,-25.429325,-49.228778,18299246
ad1595,Rua Ipês,8171,Ipanema,Curitiba,-25.423832,-49.263597,56747629
ad1596,Travessa Limoeiros,8220,Copacabana,Salvador,-13.027627,-38.537095,47239747
ad1597,Travessa Flores,1490,Ipanema,Campinas,-22.87653,-47.015356,00116418
ad1598,Estrada Limoeiros,6903,Copacabana,Campinas,-22.952627,-47.106274,03833389
ad1599,Estrada Ipês,9290,Guaianases,Campinas,-22.878388,-47.031318,87962385
ad1600,Travessa Lavandas,9051,Bela Vista,Rio de Janeiro,-22.941212,-43.124871,22289820
ad1601,Travessa Acácias,7703,Vila Madalena,Porto Alegre,-30.057174,-51.175951,76265609
ad1602,Travessa Flores,2893,Liberdade,Belo Horizonte,-19.933749,-43.970464,34192336
ad1603,Travessa Orquídeas,5641,Ipanema,Belo Horizonte,-19.921607,-43.941135,10759782
ad1604,Travessa Ipês,8257,Guaianases,Campinas,-22.891641,-47.074197,42500352
ad1605,Rua Ipês,8780,Boa Viagem,Belo Horizonte,-19.950561,-43.916911,55325927
ad1606,Av. Ipês,8562,Ipanema,São Paulo,-23.545324,-46.598571,96841595
ad1607,Estrada Orquídeas,4710,Mooca,Goiânia,-16.658165,-49.278391,86432874
ad1608,Av. Cedros,9738,Mooca,Rio de Janeiro,-22.870942,-43.182516,00314624
ad1609,Travessa Flores,1076,Vila Madalena,Recife,-8.07588,-34.876324,19037133
ad1610,Rua Ipês,5108,Guaianases,Goiânia,-16.708417,-49.230199,02370125
ad1611,Rua Limoeiros,1379,Boa Viagem,Salvador,-13.006144,-38.480619,13115482
ad1612,Av. Alecrins,199,Bela Vista,Goiânia,-16.658972,-49.288969,15341477
ad1613,Travessa Primaveras,1008,Mooca,Porto Alegre,-30.010072,-51.194987,40265699
ad1614,Estrada Paraíso,2931,Bela Vista,Rio de Janeiro,-22.889293,-43.125464,77945585
ad1615,Rua Jardins,7782,Guaianases,Recife,-8.001624,-34.909054,47768391
ad1616,Rua Paineiras,8641,Mooca,Goiânia,-16.717865,-49.251662,38094649
ad1617,Travessa Alecrins,7054,Boa Viagem,Recife,-8.051148,-34.922442,57827097
ad1618,Travessa Paineiras,7928,Liberdade,São Paulo,-23.582072,-46.621148,39630236
ad1619,Estrada Primaveras,4504,Jardim América,Rio de Janeiro,-22.88912,-43.177156,42501883
ad1620,Estrada Orquídeas,995,Vila Madalena,Salvador,-13.026398,-38.472021,41352871
ad1621,Estrada Paraíso,9807,Mooca,Fortaleza,-3.701841,-38.486187,73567796
ad1622,Rua Alecrins,1494,Centro,Fortaleza,-3.71861,-38.53819,52551819
ad1623,Av. Palmeiras,9137,Mooca,Rio de Janeiro,-22.948959,-43.156567,11369667
ad1624,Rua Horizonte,3383,Boa Viagem,São Paulo,-23.55013,-46.657095,94010768
ad1625,Rua Flores,6176,Boa Viagem,Fortaleza,-3.746243,-38.543547,08730113
ad1626,Travessa Jardins,9237,Jardim América,Recife,-8.083145,-34.891202,50645426
ad1627,Rua Orquídeas,7972,Boa Viagem,Goiânia,-16.714618,-49.217687,29310446
ad1628,Av. Primaveras,8253,Copacabana,Rio de Janeiro,-22.940941,-43.132037,49771135
ad1629,Av. Jardins,1035,Jardim América,Rio de Janeiro,-22.916823,-43.182863,27750938
ad1630,Rua Orquídeas,7783,Bela Vista,Salvador,-12.983296,-38.484694,21971349
ad1631,Estrada Paineiras,1883,Guaianases,Porto Alegre,-30.011879,-51.259359,86554300
ad1632,Travessa Primaveras,9516,Boa Viagem,Porto Alegre,-29.985666,-51.221866,28417453
ad1633,Rua Horizonte,4441,Mooca,Goiânia,-16.683743,-49.257926,42833502
ad1634,Rua Orquídeas,4288,Copacabana,Fortaleza,-3.713742,-38.562495,13813528
ad1635,Estrada Orquídeas,6688,Ipanema,Campinas,-22.939052,-47.108259,15598835
ad1636,Travessa Paineiras,194,Jardim América,Rio de Janeiro,-22.873823,-43.205824,70352421
ad1637,Av. Orquídeas,3398,Boa Viagem,Rio de Janeiro,-22.920181,-43.158333,60983118
ad1638,Travessa Oliveiras,6881,Ipanema,Goiânia,-16.664033,-49.251138,32425721
ad1639,Av. Cedros,6448,Liberdade,Campinas,-22.876539,-47.048181,37234784
ad1640,Estrada Oliveiras,959,Ipanema,Curitiba,-25.443448,-49.227559,58866382
ad1641,Travessa Lavandas,2918,Bela Vista,Goiânia,-16.66068,-49.278966,20566781
ad1642,Estrada Paineiras,6669,Centro,Belo Horizonte,-19.873611,-43.908833,71943701
ad1643,Estrada Horizonte,6998,Copacabana,Salvador,-13.01333,-38.467698,75310508
ad1644,Rua Orquídeas,1941,Bela Vista,Goiânia,-16.661952,-49.279223,77204327
ad1645,Av. Jardins,9987,Boa Viagem,Porto Alegre,-30.00876,-51.232198,63901603
ad1646,Travessa Ipês,1981,Mooca,Goiânia,-16.654778,-49.248515,20503455
ad1647,Travessa Margaridas,9012,Liberdade,Goiânia,-16.718572,-49.288898,94464528
ad1648,Av. Margaridas,4455,Guaianases,Belo Horizonte,-19.933563,-43.969061,20334556
ad1649,Estrada Cedros,4502,Ipanema,Fortaleza,-3.721414,-38.501757,26407339
ad1650,Estrada Lavandas,8521,Jardim América,Goiânia,-16.724069,-49.290936,23040088
ad1651,Travessa Palmeiras,2324,Ipanema,Porto Alegre,-29.990963,-51.237748,95112492
ad1652,Estrada Limoeiros,6303,Bela Vista,Salvador,-12.940711,-38.468269,41055769
ad1653,Av. Jardins,5149,Vila Madalena,Recife,-8.084599,-34.831735,26749799
ad1654,Estrada Paraíso,4235,Liberdade,Goiânia,-16.699747,-49.215434,70035325
ad1655,Av. Oliveiras,7742,Bela Vista,Belo Horizonte,-19.898565,-43.947837,01219755
ad1656,Av. Acácias,3132,Ipanema,Porto Alegre,-30.058165,-51.262676,64992656
ad1657,Av. Alecrins,1963,Bela Vista,Belo Horizonte,-19.893963,-43.958782,55227457
ad1658,Rua Orquídeas,5029,Vila Madalena,Campinas,-22.954489,-47.029711,41911978
ad1659,Rua Limoeiros,9676,Vila Madalena,Rio de Janeiro,-22.85789,-43.212704,35992835
ad1660,Av. Flores,4661,Vila Madalena,Porto Alegre,-29.988089,-51.221336,51495584
ad1661,Rua Paineiras,3078,Copacabana,Fortaleza,-3.773838,-38.519853,74042004
ad1662,Rua Lavandas,3131,Mooca,Rio de Janeiro,-22.88017,-43.151719,01272619
ad1663,Estrada Acácias,9302,Guaianases,Belo Horizonte,-19.934783,-43.900031,23299475
ad1664,Rua Ipês,5756,Copacabana,Campinas,-22.862945,-47.042408,16289350
ad1665,Av. Ipês,9661,Mooca,São Paulo,-23.583227,-46.637147,40635779
ad1666,Travessa Alecrins,3072,Boa Viagem,Goiânia,-16.715659,-49.259231,68572377
ad1667,Estrada Palmeiras,5091,Mooca,Recife,-8.018608,-34.908145,89742993
ad1668,Av. Jardins,5531,Jardim América,Rio de Janeiro,-22.891381,-43.149449,41021772
ad1669,Av. Paraíso,8319,Guaianases,Porto Alegre,-30.040065,-51.197521,79888453
ad1670,Av. Horizonte,2550,Copacabana,Campinas,-22.954102,-47.030352,14567676
ad1671,Av. Acácias,4257,Boa Viagem,Salvador,-12.933965,-38.495838,02330277
ad1672,Estrada Margaridas,787,Centro,Campinas,-22.908998,-47.056702,66549658
ad1673,Travessa Ipês,658,Boa Viagem,Recife,-8.02156,-34.865261,87151612
ad1674,Estrada Jardins,9980,Copacabana,Fortaleza,-3.755937,-38.488015,42727756
ad1675,Estrada Orquídeas,6692,Liberdade,Rio de Janeiro,-22.941062,-43.208113,09946710
ad1676,Estrada Orquídeas,6193,Centro,Fortaleza,-3.743839,-38.485722,32331525
ad1677,Av. Oliveiras,6369,Bela Vista,Rio de Janeiro,-22.890345,-43.198846,15273008
ad1678,Estrada Oliveiras,9231,Vila Madalena,Fortaleza,-3.752286,-38.57312,97518895
ad1679,Estrada Palmeiras,39,Centro,São Paulo,-23.58743,-46.61986,93132671
ad1680,Estrada Limoeiros,5280,Boa Viagem,Campinas,-22.955013,-47.068503,56962046
ad1681,Estrada Horizonte,7186,Ipanema,Belo Horizonte,-19.944637,-43.932351,80922789
ad1682,Travessa Paraíso,8064,Mooca,Salvador,-12.962426,-38.487453,29271178
ad1683,Travessa Orquídeas,5321,Ipanema,Belo Horizonte,-19.920343,-43.913418,30394546
ad1684,Estrada Palmeiras,6619,Vila Madalena,Fortaleza,-3.747628,-38.556426,19588991
ad1685,Estrada Palmeiras,3472,Copacabana,Curitiba,-25.385722,-49.300906,18371824
ad1686,Rua Cedros,8513,Mooca,Curitiba,-25.471098,-49.24595,59121476
ad1687,Travessa Palmeiras,3479,Bela Vista,Recife,-8.006028,-34.866452,06718067
ad1688,Rua Oliveiras,4950,Bela Vista,Fortaleza,-3.744584,-38.491319,72732433
ad1689,Av. Acácias,2017,Jardim América,Campinas,-22.867544,-47.102716,84297740
ad1690,Rua Alecrins,2558,Ipanema,Goiânia,-16.718074,-49.2411,24508297
ad1691,Av. Palmeiras,3338,Boa Viagem,Salvador,-13.003546,-38.475588,42863180
ad1692,Av. Margaridas,2688,Jardim América,Campinas,-22.895836,-47.021015,53449643
ad1693,Estrada Alecrins,6849,Jardim América,Salvador,-12.93114,-38.493952,61976188
ad1694,Rua Palmeiras,2757,Bela Vista,Curitiba,-25.410213,-49.266646,46262312
ad1695,Av. Cedros,2151,Ipanema,Belo Horizonte,-19.875054,-43.958294,77187770
ad1696,Travessa Lavandas,1466,Bela Vista,Goiânia,-16.680499,-49.214845,37703786
ad1697,Rua Paraíso,3816,Liberdade,Curitiba,-25.437099,-49.229519,09143064
ad1698,Rua Flores,915,Boa Viagem,São Paulo,-23.555457,-46.645526,48728497
ad1699,Av. Orquídeas,4757,Mooca,Porto Alegre,-29.989013,-51.246547,12077141
ad1700,Rua Palmeiras,5588,Centro,Salvador,-12.998185,-38.493637,58139714
ad1701,Rua Paraíso,4452,Boa Viagem,Goiânia,-16.694958,-49.283925,39608362
ad1702,Rua Lavandas,7359,Ipanema,Belo Horizonte,-19.867131,-43.90838,51802780
ad1703,Rua Oliveiras,5886,Guaianases,Goiânia,-16.704541,-49.307001,26834739
ad1704,Rua Acácias,543,Ipanema,Belo Horizonte,-19.910137,-43.984173,05025957
ad1705,Rua Lavandas,4021,Centro,Salvador,-12.97686,-38.531725,59854568
ad1706,Estrada Jardins,8903,Centro,São Paulo,-23.555439,-46.669501,80853337
ad1707,Rua Jardins,5951,Guaianases,Goiânia,-16.681199,-49.272266,71958389
ad1708,Travessa Flores,8026,Copacabana,Campinas,-22.94351,-47.071798,37178883
ad1709,Estrada Palmeiras,5707,Vila Madalena,Belo Horizonte,-19.930492,-43.953884,67996004
ad1710,Rua Paraíso,7601,Jardim América,Belo Horizonte,-19.957377,-43.894653,31462532
ad1711,Estrada Lavandas,4539,Mooca,Curitiba,-25.463042,-49.2806,59384613
ad1712,Estrada Acácias,974,Vila Madalena,Belo Horizonte,-19.915275,-43.915805,33048790
ad1713,Rua Cedros,1995,Bela Vista,Rio de Janeiro,-22.911822,-43.195878,62544100
ad1714,Rua Jardins,2035,Copacabana,Rio de Janeiro,-22.937323,-43.152817,62976716
ad1715,Av. Primaveras,3255,Ipanema,Curitiba,-25.408568,-49.277222,66984173
ad1716,Travessa Lavandas,5001,Guaianases,São Paulo,-23.558537,-46.605432,18289299
ad1717,Av. Cedros,6464,Boa Viagem,Goiânia,-16.717489,-49.254662,17399603
ad1718,Rua Lavandas,1890,Centro,Curitiba,-25.405545,-49.265669,80593092
ad1719,Rua Lavandas,1492,Centro,São Paulo,-23.567739,-46.637475,85517798
ad1720,Travessa Horizonte,5167,Jardim América,Rio de Janeiro,-22.937204,-43.207214,45087684
ad1721,Rua Flores,7501,Vila Madalena,Salvador,-12.96091,-38.457839,70533744
ad1722,Travessa Lavandas,9273,Mooca,Campinas,-22.919603,-47.082109,96363644
ad1723,Av. Paineiras,4101,Jardim América,Curitiba,-25.423131,-49.275142,19089944
ad1724,Av. Ipês,8536,Centro,São Paulo,-23.579865,-46.586598,69275439
ad1725,Av. Oliveiras,5024,Jardim América,Campinas,-22.89931,-47.100512,74742281
ad1726,Estrada Orquídeas,926,Boa Viagem,Goiânia,-16.673193,-49.30284,92042539
ad1727,Travessa Limoeiros,4519,Liberdade,Curitiba,-25.430551,-49.312313,21061187
ad1728,Rua Palmeiras,1808,Copacabana,Fortaleza,-3.76143,-38.482751,37038074
ad1729,Av. Oliveiras,6555,Mooca,Belo Horizonte,-19.884717,-43.975407,75852331
ad1730,Av. Cedros,7484,Ipanema,Rio de Janeiro,-22.872485,-43.206887,07187715
ad1731,Travessa Jardins,4395,Boa Viagem,Salvador,-13.020608,-38.526485,71889192
ad1732,Estrada Orquídeas,5935,Bela Vista,Goiânia,-16.644171,-49.305759,83863028
ad1733,Travessa Ipês,5988,Ipanema,São Paulo,-23.588765,-46.628582,60395832
ad1734,Av. Palmeiras,3964,Ipanema,São Paulo,-23.596744,-46.651542,66342272
ad1735,Estrada Primaveras,7405,Centro,Curitiba,-25.401934,-49.273978,32799834
ad1736,Rua Cedros,2647,Vila Madalena,Rio de Janeiro,-22.928003,-43.179157,63419481
ad1737,Travessa Paineiras,7382,Guaianases,Curitiba,-25.41565,-49.227869,31458366
ad1738,Av. Alecrins,8927,Boa Viagem,Belo Horizonte,-19.959577,-43.88583,71121274
ad1739,Av. Flores,6514,Mooca,Recife,-8.024793,-34.872218,45631416
ad1740,Estrada Jardins,234,Boa Viagem,Rio de Janeiro,-22.915351,-43.178947,92053510
ad1741,Estrada Flores,1111,Bela Vista,Recife,-8.007772,-34.841216,97372374
ad1742,Travessa Paineiras,687,Boa Viagem,Rio de Janeiro,-22.913331,-43.145434,20732301
ad1743,Av. Oliveiras,2097,Copacabana,Belo Horizonte,-19.929012,-43.898646,20645853
ad1744,Travessa Oliveiras,7181,Jardim América,Curitiba,-25.465916,-49.218416,93143942
ad1745,Estrada Palmeiras,590,Bela Vista,São Paulo,-23.539299,-46.64969,61184294
ad1746,Rua Flores,2242,Boa Viagem,Goiânia,-16.663016,-49.27269,72055014
ad1747,Travessa Palmeiras,5383,Vila Madalena,Salvador,-12.999739,-38.502047,28672710
ad1748,Av. Horizonte,1561,Vila Madalena,Campinas,-22.899548,-47.03127,31147494
ad1749,Av. Acácias,2944,Ipanema,Rio de Janeiro,-22.883814,-43.135632,01724574
ad1750,Av. Primaveras,4718,Centro,Curitiba,-25.409089,-49.281458,91485009
ad1751,Av. Margaridas,7537,Guaianases,Porto Alegre,-30.035377,-51.194646,92011963
ad1752,Estrada Alecrins,2272,Liberdade,Goiânia,-16.719959,-49.314745,90810562
ad1753,Av. Palmeiras,4871,Centro,Campinas,-22.934748,-47.079415,95176651
ad1754,Rua Palmeiras,5132,Jardim América,Fortaleza,-3.718836,-38.500528,22209176
ad1755,Rua Margaridas,3922,Ipanema,Curitiba,-25.455469,-49.230599,02249761
ad1756,Travessa Ipês,1618,Bela Vista,Belo Horizonte,-19.911951,-43.941386,97387626
ad1757,Rua Paineiras,2406,Ipanema,Salvador,-13.011569,-38.508849,26896042
ad1758,Estrada Horizonte,3165,Liberdade,Fortaleza,-3.774782,-38.483048,33476101
ad1759,Estrada Paraíso,9850,Mooca,Rio de Janeiro,-22.925277,-43.150514,59389309
ad1760,Rua Oliveiras,2842,Liberdade,Curitiba,-25.464425,-49.25089,80992482
ad1761,Travessa Lavandas,903,Copacabana,Goiânia,-16.646928,-49.240488,66335851
ad1762,Estrada Limoeiros,6569,Boa Viagem,Recife,-8.096931,-34.919138,77278953
ad1763,Estrada Cedros,3249,Liberdade,Curitiba,-25.382039,-49.232522,85467308
ad1764,Rua Jardins,1491,Boa Viagem,Belo Horizonte,-19.913732,-43.933289,04168814
ad1765,Travessa Margaridas,1918,Boa Viagem,Campinas,-22.927409,-47.065422,87322909
ad1766,Rua Alecrins,1810,Mooca,Belo Horizonte,-19.926958,-43.963791,53857078
ad1767,Av. Acácias,7780,Copacabana,Curitiba,-25.410356,-49.302262,20039085
ad1768,Rua Paraíso,7652,Guaianases,Fortaleza,-3.719386,-38.523584,21842357
ad1769,Rua Alecrins,553,Ipanema,Fortaleza,-3.709256,-38.479344,41079390
ad1770,Travessa Alecrins,9208,Ipanema,Rio de Janeiro,-22.953476,-43.175144,36636847
ad1771,Travessa Acácias,4632,Copacabana,Campinas,-22.911753,-47.070156,34688747
ad1772,Rua Primaveras,12,Boa Viagem,Fortaleza,-3.758735,-38.563999,40923647
ad1773,Rua Margaridas,2967,Guaianases,Belo Horizonte,-19.901869,-43.946657,01363619
ad1774,Av. Palmeiras,1619,Liberdade,Rio de Janeiro,-22.951655,-43.125878,66326640
ad1775,Rua Oliveiras,6660,Jardim América,Campinas,-22.872359,-47.038145,31581183
ad1776,Travessa Ipês,6381,Guaianases,São Paulo,-23.540008,-46.630182,82692368
ad1777,Estrada Oliveiras,2627,Jardim América,São Paulo,-23.556155,-46.646654,80011904
ad1778,Rua Lavandas,5993,Centro,Recife,-8.091905,-34.879021,71715796
ad1779,Travessa Cedros,8692,Mooca,Rio de Janeiro,-22.944961,-43.12307,91525781
ad1780,Av. Primaveras,8141,Liberdade,Campinas,-22.889109,-47.033883,56405374
ad1781,Travessa Oliveiras,2975,Boa Viagem,Recife,-8.043777,-34.865368,17803484
ad1782,Estrada Palmeiras,6398,Guaianases,Curitiba,-25.402259,-49.23978,84218503
ad1783,Travessa Limoeiros,505,Copacabana,Goiânia,-16.730246,-49.291781,48264277
ad1784,Rua Jardins,8374,Guaianases,Recife,-8.00219,-34.909457,90061214
ad1785,Rua Flores,1963,Vila Madalena,Rio de Janeiro,-22.927392,-43.151887,34026159
ad1786,Av. Alecrins,886,Bela Vista,São Paulo,-23.509474,-46.667981,72502296
ad1787,Travessa Acácias,4607,Vila Madalena,São Paulo,-23.535385,-46.663849,49195523
ad1788,Rua Margaridas,9830,Jardim América,Curitiba,-25.447868,-49.282078,15952396
ad1789,Estrada Margaridas,4019,Jardim América,Belo Horizonte,-19.964586,-43.911661,57446166
ad1790,Rua Limoeiros,9956,Ipanema,Rio de Janeiro,-22.858158,-43.183174,27832727
ad1791,Travessa Primaveras,2076,Vila Madalena,Belo Horizonte,-19.94046,-43.948498,74979630
ad1792,Rua Margaridas,1051,Liberdade,Belo Horizonte,-19.899088,-43.90084,58053319
ad1793,Rua Palmeiras,4384,Jardim América,Campinas,-22.935292,-47.107104,01133403
ad1794,Estrada Palmeiras,3086,Ipanema,São Paulo,-23.574644,-46.612664,69941041
ad1795,Estrada Ipês,7834,Mooca,Belo Horizonte,-19.887196,-43.966832,86210773
ad1796,Rua Flores,7788,Centro,Goiânia,-16.714947,-49.22028,73087039
ad1797,Estrada Palmeiras,633,Jardim América,São Paulo,-23.503805,-46.630804,73946496
ad1798,Av. Palmeiras,5047,Copacabana,Belo Horizonte,-19.947382,-43.922711,50055940
ad1799,Travessa Margaridas,8754,Vila Madalena,Fortaleza,-3.736419,-38.491805,75822595
ad1800,Av. Alecrins,3426,Jardim América,Porto Alegre,-30.080627,-51.177492,54920816
ad1801,Av. Orquídeas,4271,Vila Madalena,Campinas,-22.939483,-47.094246,63517278
ad1802,Rua Primaveras,6027,Vila Madalena,Porto Alegre,-30.016949,-51.249745,03592606
ad1803,Estrada Limoeiros,1242,Copacabana,Porto Alegre,-30.028824,-51.197222,67413543
ad1804,Travessa Paineiras,4837,Jardim América,Fortaleza,-3.725286,-38.564396,91341972
ad1805,Estrada Paineiras,972,Boa Viagem,Belo Horizonte,-19.964436,-43.893241,24584827
ad1806,Estrada Horizonte,271,Boa Viagem,Rio de Janeiro,-22.940372,-43.215758,05171652
ad1807,Av. Orquídeas,2022,Bela Vista,Salvador,-13.020704,-38.511686,30666759
ad1808,Av. Horizonte,6805,Bela Vista,Salvador,-12.990942,-38.514966,30545381
ad1809,Rua Horizonte,880,Ipanema,Porto Alegre,-30.038672,-51.244367,90688050
ad1810,Travessa Horizonte,5174,Liberdade,Campinas,-22.940067,-47.08123,55720130
ad1811,Rua Acácias,4656,Jardim América,Rio de Janeiro,-22.918262,-43.21812,11362986
ad1812,Rua Jardins,5499,Bela Vista,Porto Alegre,-30.076154,-51.247042,57827260
ad1813,Travessa Margaridas,4670,Vila Madalena,São Paulo,-23.557409,-46.668899,39321921
ad1814,Travessa Limoeiros,2049,Liberdade,Belo Horizonte,-19.868257,-43.903787,22076625
ad1815,Estrada Margaridas,921,Mooca,São Paulo,-23.517374,-46.679547,98312824
ad1816,Estrada Margaridas,371,Liberdade,Recife,-8.003115,-34.869903,79300093
ad1817,Travessa Orquídeas,4079,Boa Viagem,Fortaleza,-3.709268,-38.503273,44130261
ad1818,Estrada Cedros,5024,Ipanema,Recife,-8.045474,-34.833731,38268729
ad1819,Travessa Primaveras,6589,Mooca,Fortaleza,-3.690807,-38.484932,91249500
ad1820,Rua Paraíso,2098,Ipanema,Belo Horizonte,-19.875402,-43.900023,86066431
ad1821,Rua Ipês,1706,Boa Viagem,Rio de Janeiro,-22.92677,-43.15072,34161964
ad1822,Estrada Margaridas,9075,Ipanema,Belo Horizonte,-19.949299,-43.971454,60873741
ad1823,Estrada Jardins,6829,Liberdade,Porto Alegre,-30.068225,-51.257552,53621139
ad1824,Travessa Paraíso,2893,Guaianases,São Paulo,-23.584831,-46.596922,31800976
ad1825,Travessa Palmeiras,8867,Bela Vista,Curitiba,-25.391251,-49.260837,05223103
ad1826,Rua Primaveras,5492,Jardim América,Salvador,-12.97094,-38.458224,10382151
ad1827,Rua Horizonte,3306,Centro,Goiânia,-16.731551,-49.301131,45587687
ad1828,Estrada Alecrins,5818,Centro,Porto Alegre,-29.989951,-51.190438,83656450
ad1829,Travessa Palmeiras,7160,Guaianases,Curitiba,-25.38465,-49.272543,83734835
ad1830,Av. Lavandas,6279,Bela Vista,Curitiba,-25.40664,-49.307922,59621350
ad1831,Travessa Horizonte,4488,Guaianases,Recife,-8.013132,-34.885658,66329594
ad1832,Travessa Palmeiras,5984,Liberdade,Campinas,-22.900595,-47.011311,10059525
ad1833,Av. Cedros,7428,Vila Madalena,Curitiba,-25.390227,-49.268803,42788142
ad1834,Av. Jardins,1419,Liberdade,Belo Horizonte,-19.873593,-43.972424,23370292
ad1835,Estrada Margaridas,2869,Liberdade,Rio de Janeiro,-22.902524,-43.176431,45108033
ad1836,Estrada Lavandas,6850,Boa Viagem,Campinas,-22.93928,-47.085636,28719456
ad1837,Travessa Margaridas,7364,Ipanema,Belo Horizonte,-19.927775,-43.950983,41130735
ad1838,Estrada Acácias,2974,Liberdade,Porto Alegre,-30.029335,-51.232531,62040097
